order_id,product,client_id,order_date,money_spent
939,c,102,2017-02-10,32.57
939,a,102,2017-02-10,174.82
939,a,102,2017-02-10,145.2
940,a,471,2017-04-10,326.74
940,b,471,2017-04-10,79.19
941,b,390,2017-03-21,292.54
941,a,390,2017-03-21,205.83
941,c,390,2017-03-21,336.22
941,a,390,2017-03-21,211.88
941,a,390,2017-03-21,201.04
942,a,447,2017-01-13,27.38
942,a,447,2017-01-13,20.54
942,b,447,2017-01-13,117.85
943,b,116,2017-01-27,23.48
943,b,116,2017-01-27,83.08
943,a,116,2017-01-27,5.36
943,a,116,2017-01-27,49.9
943,a,116,2017-01-27,83.63
943,a,116,2017-01-27,156.45
944,a,233,2017-02-18,143.39
944,a,233,2017-02-18,414.41
945,b,312,2017-01-22,30.97
945,a,312,2017-01-22,83.14
945,c,312,2017-01-22,317.27
945,b,312,2017-01-22,55.57
945,a,312,2017-01-22,63.05
945,a,312,2017-01-22,49.27
945,b,312,2017-01-22,56.51
946,a,441,2017-03-08,77.47
946,a,441,2017-03-08,82.27
946,c,441,2017-03-08,36.69
946,a,441,2017-03-08,19.65
947,a,5,2017-01-07,11.18
947,b,5,2017-01-07,17.37
948,a,276,2017-01-18,46.53
948,c,276,2017-01-18,256.16
948,a,276,2017-01-18,104.48
948,b,276,2017-01-18,64.75
949,b,260,2017-03-27,119.36
949,b,260,2017-03-27,183.43
949,a,260,2017-03-27,94.13
950,a,510,2017-02-14,206.99
951,c,85,2017-04-03,24.19
951,a,85,2017-04-03,74.33
952,b,173,2017-01-15,10.17
952,a,173,2017-01-15,145.92
952,a,173,2017-01-15,36.43
953,b,70,2017-01-05,90.36
954,a,253,2017-01-11,104.53
954,a,253,2017-01-11,123.56
954,a,253,2017-01-11,8.5
954,c,253,2017-01-11,71.3
954,a,253,2017-01-11,70.32
954,a,253,2017-01-11,162.19
955,b,553,2017-01-22,49.74
955,a,553,2017-01-22,29.76
955,a,553,2017-01-22,104.18
955,b,553,2017-01-22,76.89
955,b,553,2017-01-22,106.38
956,a,395,2017-01-07,30.75
956,a,395,2017-01-07,45.28
956,b,395,2017-01-07,17.36
957,a,52,2017-01-28,10.2
957,a,52,2017-01-28,121.35
957,a,52,2017-01-28,201.89
958,a,366,2017-03-13,28.7
958,c,366,2017-03-13,165.63
958,a,366,2017-03-13,144.37
958,a,366,2017-03-13,90.01
958,a,366,2017-03-13,38.32
959,a,331,2017-01-21,48.19
959,c,331,2017-01-21,13.42
959,a,331,2017-01-21,226.36
959,c,331,2017-01-21,10.07
959,b,331,2017-01-21,74.92
960,a,332,2017-01-18,19.17
960,b,332,2017-01-18,153.27
960,b,332,2017-01-18,18.54
960,a,332,2017-01-18,57.23
960,a,332,2017-01-18,47.65
961,a,54,2017-01-08,0.81
961,a,54,2017-01-08,184.74
961,a,54,2017-01-08,36.43
962,a,230,2017-02-24,28.25
962,c,230,2017-02-24,233.83
962,a,230,2017-02-24,16.26
962,a,230,2017-02-24,49.75
962,c,230,2017-02-24,29.83
963,b,11,2017-02-04,44.91
963,a,11,2017-02-04,31.48
963,c,11,2017-02-04,65.38
964,a,483,2017-03-20,96.55
965,a,256,2017-04-04,317.07
965,b,256,2017-04-04,99.64
965,b,256,2017-04-04,381.08
965,a,256,2017-04-04,40.99
965,b,256,2017-04-04,60.28
966,a,9,2017-03-15,310.25
966,a,9,2017-03-15,169.89
966,a,9,2017-03-15,179.06
966,a,9,2017-03-15,93.25
966,a,9,2017-03-15,3.88
967,a,360,2017-01-09,186.72
968,a,74,2017-02-28,11.44
968,a,74,2017-02-28,13.94
968,a,74,2017-02-28,27.88
968,a,74,2017-02-28,180.93
968,a,74,2017-02-28,71.99
969,b,231,2017-01-21,41.36
969,a,231,2017-01-21,47.39
969,a,231,2017-01-21,8.48
969,a,231,2017-01-21,99.65
969,b,231,2017-01-21,56.95
969,a,231,2017-01-21,8.73
970,a,451,2017-01-06,29.87
970,b,451,2017-01-06,241.24
970,a,451,2017-01-06,73.64
970,a,451,2017-01-06,95.02
970,a,451,2017-01-06,40.77
970,a,451,2017-01-06,285.29
970,b,451,2017-01-06,123.69
971,a,200,2017-02-20,28.83
971,a,200,2017-02-20,8.04
971,a,200,2017-02-20,282.97
972,b,216,2017-01-04,66.98
972,b,216,2017-01-04,85.53
972,a,216,2017-01-04,56.9
972,b,216,2017-01-04,31.06
972,a,216,2017-01-04,99.02
972,a,216,2017-01-04,107.74
972,a,216,2017-01-04,149.56
973,a,552,2017-04-10,236.63
973,a,552,2017-04-10,84.07
973,c,552,2017-04-10,10.72
974,b,297,2017-01-16,5.01
975,a,354,2017-03-09,94.99
975,c,354,2017-03-09,83.69
975,a,354,2017-03-09,39.47
975,a,354,2017-03-09,3.83
975,a,354,2017-03-09,24.95
976,a,66,2017-03-07,320.87
976,a,66,2017-03-07,120.18
976,a,66,2017-03-07,280.19
976,a,66,2017-03-07,111.09
977,a,141,2017-03-19,72.49
977,b,141,2017-03-19,5.56
977,b,141,2017-03-19,37.53
977,a,141,2017-03-19,881.82
977,a,141,2017-03-19,181.12
978,c,494,2017-01-14,24.54
978,a,494,2017-01-14,179.75
978,a,494,2017-01-14,147.57
978,b,494,2017-01-14,80.55
978,a,494,2017-01-14,37.64
978,a,494,2017-01-14,12.89
978,a,494,2017-01-14,11.32
979,a,143,2017-01-10,72.54
979,c,143,2017-01-10,288.9
979,a,143,2017-01-10,216.25
979,a,143,2017-01-10,46.98
979,a,143,2017-01-10,73.67
980,c,9,2017-02-19,28.48
981,b,549,2017-03-05,60.49
981,a,549,2017-03-05,236.2
981,a,549,2017-03-05,105.92
981,a,549,2017-03-05,65.12
981,a,549,2017-03-05,29.96
981,c,549,2017-03-05,271.31
981,b,549,2017-03-05,12.72
981,a,549,2017-03-05,69.1
981,a,549,2017-03-05,185.14
981,a,549,2017-03-05,302.48
981,a,549,2017-03-05,154.53
982,a,213,2017-01-26,67.56
982,c,213,2017-01-26,10.29
982,a,213,2017-01-26,166.85
982,a,213,2017-01-26,136.01
982,b,213,2017-01-26,157.25
982,a,213,2017-01-26,60.21
982,c,213,2017-01-26,193.77
983,a,529,2017-01-04,81.64
983,b,529,2017-01-04,76.13
983,a,529,2017-01-04,6.84
984,a,127,2017-04-08,226.96
984,a,127,2017-04-08,133.44
984,b,127,2017-04-08,22.31
984,a,127,2017-04-08,56.32
985,a,123,2017-02-07,6.29
985,b,123,2017-02-07,94.99
985,a,123,2017-02-07,64.25
985,a,123,2017-02-07,128.45
985,b,123,2017-02-07,108.86
985,a,123,2017-02-07,17.53
986,a,102,2017-02-27,19.78
986,b,102,2017-02-27,124.33
986,a,102,2017-02-27,137.96
987,a,74,2017-04-06,6.22
987,a,74,2017-04-06,182.01
987,a,74,2017-04-06,202.9
987,b,74,2017-04-06,35.23
987,a,74,2017-04-06,66.81
988,c,436,2017-02-16,59.66
988,a,436,2017-02-16,298.48
988,a,436,2017-02-16,19.87
989,a,483,2017-03-15,145.53
989,a,483,2017-03-15,245.71
989,a,483,2017-03-15,12.52
989,a,483,2017-03-15,231.62
989,a,483,2017-03-15,48.19
989,c,483,2017-03-15,23.35
989,c,483,2017-03-15,5.95
990,a,349,2017-02-11,46.82
990,a,349,2017-02-11,36.87
990,a,349,2017-02-11,64.43
990,b,349,2017-02-11,71.57
991,b,410,2017-03-30,298.9
991,a,410,2017-03-30,86.43
991,c,410,2017-03-30,292.1
991,b,410,2017-03-30,29.8
992,b,34,2017-04-05,6.21
992,b,34,2017-04-05,138.52
992,c,34,2017-04-05,19.97
992,a,34,2017-04-05,333.48
992,a,34,2017-04-05,19.72
992,b,34,2017-04-05,130.18
992,a,34,2017-04-05,34.74
993,a,198,2017-03-16,29.49
993,a,198,2017-03-16,36.54
993,c,198,2017-03-16,62.67
993,a,198,2017-03-16,235.85
994,a,371,2017-03-03,8.52
994,b,371,2017-03-03,91.58
994,a,371,2017-03-03,119.58
994,a,371,2017-03-03,133.4
995,c,193,2017-02-06,35.67
995,b,193,2017-02-06,84.98
995,b,193,2017-02-06,100.15
996,b,269,2017-01-20,8.81
996,c,269,2017-01-20,26.17
996,b,269,2017-01-20,197.65
996,a,269,2017-01-20,4.97
996,b,269,2017-01-20,61.66
996,a,269,2017-01-20,92.24
997,c,283,2017-02-19,31.3
997,a,283,2017-02-19,158.96
997,b,283,2017-02-19,31.14
997,a,283,2017-02-19,89.54
997,b,283,2017-02-19,42.75
997,b,283,2017-02-19,42.61
998,b,245,2017-04-02,6.5
998,a,245,2017-04-02,42.38
998,a,245,2017-04-02,115.29
998,a,245,2017-04-02,128.73
998,a,245,2017-04-02,69.26
999,a,318,2017-02-15,171.79
999,c,318,2017-02-15,90.74
999,b,318,2017-02-15,9.65
999,a,318,2017-02-15,10.8
1000,a,123,2017-01-09,83.64
1000,b,123,2017-01-09,4.93
1000,b,123,2017-01-09,64.63
1000,a,123,2017-01-09,24.9
1000,c,123,2017-01-09,105.45
1000,b,123,2017-01-09,32.43
